image_id,file_name,ann_id,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,iscrowd,segmentation_type,hsv_color,color_dominance,verified_color
558618,000000558618.jpg,670222,982,sofa,0.0,27.19,124.87,219.61,20235.87,0,polygon,gray,0.93933,gray
57217,000000057217.jpg,670290,631,laptop,0.0,276.56,394.45,150.44,42938.23,0,polygon,orange,0.957865,white
457214,000000457214.jpg,670852,804,pillow,0.0,18.23,195.33,129.74,19474.26,0,polygon,blue,0.939324,blue
546963,000000546963.jpg,670959,45,banana,89.13,136.27,472.03,277.66,57508.8,0,polygon,yellow,0.954126,yellow
388250,000000388250.jpg,671806,68,bathtub,348.69,234.6,147.95,136.91,13797.96,0,polygon,orange,0.930018,white
157397,000000157397.jpg,672401,225,cat,225.47,59.15,189.73,297.85,23236.25,0,polygon,orange,0.983986,orange
79613,000000079613.jpg,673335,1050,table,0.55,0.55,638.55,479.04,66734.29,0,polygon,white,0.923201,white
537687,000000537687.jpg,673496,15,apron,366.42,0.54,133.1,373.56,25163.93,0,polygon,black,0.992477,black
62397,000000062397.jpg,673505,947,shirt,157.74,83.68,240.83,222.47,32464.16,0,polygon,black,0.906172,black
51083,000000051083.jpg,673609,285,coffee table,0.0,472.91,264.17,167.09,21424.05,0,polygon,black,0.989174,brown
358630,000000358630.jpg,673691,982,sofa,168.51,48.9,222.85,121.14,22771.79,0,polygon,blue,0.973689,gray
500967,000000500967.jpg,673897,1050,table,0.34,1.17,639.01,132.37,22303.1,0,polygon,orange,0.93652,brown
230507,000000230507.jpg,674431,687,microwave,0.0,17.89,122.08,131.66,13916.08,0,polygon,yellow,0.94911,white
46207,000000046207.jpg,674486,595,jersey,0.0,0.0,202.3,260.25,30621.54,0,polygon,blue,0.989253,blue
203178,000000203178.jpg,674737,1050,table,0.0,0.0,640.0,132.79,36215.85,0,polygon,gray,0.992206,gray
455169,000000455169.jpg,675603,387,doughnut,112.79,154.18,188.39,153.38,21788.56,0,polygon,orange,0.980772,brown
366025,000000366025.jpg,675807,253,chopping board,1.33,496.43,185.31,141.86,20134.12,0,polygon,orange,0.937014,brown
321373,000000321373.jpg,675832,23,trash can,0.33,218.41,126.59,260.03,30380.22,0,polygon,orange,0.93052,brown
103352,000000103352.jpg,675895,961,sink,0.64,457.68,222.78,181.52,27715.1,0,polygon,gray,0.947754,white
10787,000000010787.jpg,676221,77,bed,0.0,143.55,640.0,286.45,104574.23,0,polygon,gray,0.982609,white
297049,000000297049.jpg,676637,1052,tablecloth,299.74,100.66,338.73,326.68,72971.06,0,polygon,yellow,0.934738,white
164146,000000164146.jpg,676685,77,bed,75.19,423.58,280.73,92.88,15661.88,0,polygon,gray,0.986088,white
382741,000000382741.jpg,676797,548,headboard,229.2,81.17,410.8,86.13,19268.3,0,polygon,orange,0.958074,brown
362839,000000362839.jpg,676940,1052,tablecloth,0.0,9.55,477.51,628.06,42501.22,0,polygon,orange,0.931158,brown
362839,000000362839.jpg,676953,817,placemat,0.0,133.22,480.0,485.87,47721.95,0,polygon,orange,0.93611,brown
193954,000000193954.jpg,677478,982,sofa,77.67,1.05,344.34,103.69,28784.31,0,polygon,blue,0.900882,black
321851,000000321851.jpg,678289,474,frisbee,40.05,387.25,430.36,92.51,33142.31,0,polygon,blue,0.947267,blue
283715,000000283715.jpg,678535,61,basket,58.68,211.66,581.32,214.34,38295.84,0,polygon,orange,0.925509,brown
359519,000000359519.jpg,679128,378,dog,204.25,96.47,276.65,182.42,28539.57,0,polygon,orange,0.924711,brown
576816,000000576816.jpg,680452,110,blanket,0.0,397.55,494.0,239.06,50639.61,0,polygon,orange,0.991667,yellow
576816,000000576816.jpg,680460,982,sofa,0.82,217.93,492.95,421.91,48508.22,0,polygon,orange,0.97104,yellow
34304,000000034304.jpg,680844,1117,tray,144.61,62.67,490.35,416.32,18157.24,0,polygon,blue,0.931984,gray
351914,000000351914.jpg,680860,860,quilt,181.96,54.7,457.27,423.4,89995.12,0,polygon,gray,0.926611,white
499418,000000499418.jpg,680864,261,cistern,330.95,0.0,151.07,196.89,17952.03,0,polygon,gray,0.966942,white
222492,000000222492.jpg,681191,253,chopping board,0.37,61.61,412.42,577.0,91801.86,0,polygon,orange,0.953077,brown
81707,000000081707.jpg,681268,373,dishwasher,0.0,96.91,73.52,383.09,20457.35,0,polygon,gray,0.954781,white
296760,000000296760.jpg,681598,350,curtain,0.0,0.0,107.83,160.63,12879.03,0,polygon,blue,1.0,black
418912,000000418912.jpg,681864,544,hat,250.9,252.97,227.46,234.52,42689.74,0,polygon,black,0.97489,gray
444664,000000444664.jpg,682075,361,desk,1.81,2.06,635.99,477.94,135908.31,0,polygon,orange,0.946425,brown
496829,000000496829.jpg,682556,68,bathtub,0.0,477.92,425.0,162.08,54770.04,0,polygon,black,0.965061,black
348359,000000348359.jpg,682579,957,curtain,413.6,0.0,123.92,172.6,18932.99,0,polygon,gray,0.947277,white
348359,000000348359.jpg,682581,68,bathtub,329.63,98.7,198.08,184.49,21828.93,0,polygon,gray,0.922421,white
52611,000000052611.jpg,682702,23,trash can,309.25,223.54,97.2,243.08,20602.78,0,polygon,gray,0.927272,white
52611,000000052611.jpg,682704,1097,toilet,487.83,244.48,152.17,235.52,22854.15,0,polygon,gray,0.956221,white
20456,000000020456.jpg,682736,589,jacket,74.54,93.85,170.86,238.17,22104.98,0,polygon,blue,0.912128,blue
159121,000000159121.jpg,682867,36,suitcase,225.07,450.25,167.42,189.75,24187.58,0,polygon,black,0.956362,black
548971,000000548971.jpg,682947,68,bathtub,0.0,431.22,612.0,180.78,85232.82,0,polygon,white,0.983333,white
52948,000000052948.jpg,683243,474,frisbee,268.84,176.92,136.91,110.29,11594.85,0,polygon,orange,0.980511,orange
24149,000000024149.jpg,683359,296,keyboard,52.42,297.02,423.12,96.48,18477.12,0,polygon,orange,0.900195,gray
150746,000000150746.jpg,685091,350,curtain,146.85,2.51,489.46,451.23,83486.92,0,polygon,black,0.998801,black
279978,000000279978.jpg,685558,15,apron,160.6,283.23,199.53,355.89,45984.01,0,polygon,black,0.99541,black
74624,000000074624.jpg,685998,1117,tray,0.3,136.99,639.51,342.39,67568.14,0,polygon,blue,0.99159,blue
272492,000000272492.jpg,686020,1097,toilet,105.11,295.32,229.76,277.22,48721.82,0,polygon,gray,0.933485,white
536149,000000536149.jpg,686435,947,shirt,120.85,88.74,166.13,203.02,18609.24,0,polygon,blue,0.971373,blue
128256,000000128256.jpg,686542,45,banana,97.73,391.75,288.5,174.5,18796.81,0,polygon,yellow,0.955216,yellow
330499,000000330499.jpg,686916,395,dresser,34.39,65.03,74.63,75.86,4440.25,0,polygon,orange,0.986014,brown
135794,000000135794.jpg,687437,704,mound,0.0,132.14,526.22,73.72,23335.73,0,polygon,orange,0.919297,brown
134262,000000134262.jpg,687504,378,dog,0.0,436.61,190.2,203.39,23757.24,0,polygon,orange,0.976013,brown
575530,000000575530.jpg,687660,65,mat,91.53,422.65,218.47,77.35,8456.7,0,polygon,red,0.982409,red
113851,000000113851.jpg,687858,704,mound,84.79,308.17,493.19,65.3,22069.17,0,polygon,orange,0.979545,brown
540795,000000540795.jpg,688107,1097,toilet,470.82,266.83,169.18,213.17,25965.1,0,polygon,gray,0.914244,white
56442,000000056442.jpg,688616,1050,table,1.01,1.04,609.72,607.74,45580.45,0,polygon,orange,0.97844,brown
295263,000000295263.jpg,689630,285,coffee table,169.03,413.36,310.97,190.24,23636.22,0,polygon,orange,0.985994,brown
405747,000000405747.jpg,689641,361,desk,0.0,156.24,640.0,270.76,95055.08,0,polygon,orange,0.97571,brown
381470,000000381470.jpg,689887,350,curtain,334.41,0.0,257.97,150.58,33662.26,0,polygon,white,0.997236,white
172800,000000172800.jpg,690435,1071,teddy,244.6,152.41,245.33,208.2,25840.9,0,polygon,orange,0.948377,brown
220917,000000220917.jpg,691342,1050,table,290.24,356.79,338.19,282.63,67937.04,0,polygon,orange,0.958859,brown
369792,000000369792.jpg,691583,261,cistern,129.46,383.9,167.87,134.1,19606.32,0,polygon,orange,0.998877,white
369792,000000369792.jpg,691584,1097,toilet,129.26,385.35,168.37,254.65,35215.03,0,polygon,orange,0.992697,white
66859,000000066859.jpg,692179,1097,toilet,192.76,403.02,126.54,236.98,24171.84,0,polygon,orange,0.900765,white
397307,000000397307.jpg,692767,139,bowl,0.18,0.0,498.26,332.46,30698.35,0,polygon,black,0.95263,black
479720,000000479720.jpg,694092,961,sink,322.21,86.65,132.02,257.89,17312.61,0,polygon,gray,0.998843,white
479720,000000479720.jpg,694093,1097,toilet,131.09,113.21,138.28,207.69,17099.78,0,polygon,gray,0.955436,white
183329,000000183329.jpg,694352,1060,tank top,128.47,219.11,210.19,379.27,36728.42,0,polygon,blue,0.930481,blue
226091,000000226091.jpg,695687,982,sofa,0.0,0.0,640.0,385.0,138273.26,0,polygon,orange,0.979555,brown
226091,000000226091.jpg,695691,225,cat,163.46,52.72,343.23,211.06,45520.84,0,polygon,orange,0.994706,orange
542485,000000542485.jpg,695700,1052,tablecloth,0.98,60.04,635.8,418.01,113041.19,0,polygon,blue,0.977591,blue
325681,000000325681.jpg,695829,1042,sweater,182.4,149.39,158.8,132.67,13447.58,0,polygon,black,0.918189,black
193738,000000193738.jpg,695838,1097,toilet,63.81,68.54,220.1,375.26,47460.76,0,polygon,gray,0.96101,white
330173,000000330173.jpg,695999,1117,tray,20.48,51.23,589.46,310.75,55187.81,0,polygon,orange,0.981745,brown
423815,000000423815.jpg,696290,253,chopping board,0.71,0.82,639.29,442.08,82397.49,0,polygon,orange,0.917127,brown
128346,000000128346.jpg,696361,110,blanket,0.0,153.97,500.0,221.03,90941.09,0,polygon,orange,0.937527,brown
222345,000000222345.jpg,696548,350,curtain,0.18,0.0,57.97,374.13,16609.92,0,polygon,gray,0.918896,gray
328304,000000328304.jpg,696556,474,frisbee,334.32,134.01,157.22,142.18,16742.52,0,polygon,white,0.910296,white
481598,000000481598.jpg,697360,181,cabinet,496.34,141.54,143.13,271.12,32231.5,0,polygon,gray,0.977423,white
347590,000000347590.jpg,697432,804,pillow,162.68,217.66,264.32,149.22,29034.41,0,polygon,orange,0.934339,white
521014,000000521014.jpg,697442,548,headboard,84.56,62.68,318.79,196.68,38834.25,0,polygon,orange,0.949674,orange
298139,000000298139.jpg,697582,1177,wetsuit,151.79,94.3,159.32,235.47,16369.09,0,polygon,black,0.924641,black
347128,000000347128.jpg,697680,68,bathtub,0.49,313.58,63.3,316.04,13947.88,0,polygon,gray,0.989703,white
347128,000000347128.jpg,697681,1097,toilet,119.46,171.61,199.27,403.52,57740.26,0,polygon,gray,0.910297,gray
315314,000000315314.jpg,697760,1052,tablecloth,216.93,299.57,391.01,127.43,28826.61,0,polygon,orange,0.970474,white
368219,000000368219.jpg,698346,1122,trousers,0.0,572.45,273.7,67.55,14570.42,0,polygon,black,0.994993,black
272119,000000272119.jpg,698819,828,polo shirt,97.46,145.95,195.03,188.27,13764.0,0,polygon,red,0.994119,red
346433,000000346433.jpg,698855,595,jersey,78.1,100.78,196.94,247.56,19822.49,0,polygon,red,0.991217,red
346699,000000346699.jpg,699371,1097,toilet,0.45,415.05,181.33,224.16,20135.79,0,polygon,yellow,0.999155,white
564235,000000564235.jpg,699930,361,desk,0.0,125.6,639.15,354.4,42984.7,0,polygon,orange,0.927292,brown
204826,000000204826.jpg,700033,961,sink,323.14,260.33,274.09,219.67,31774.48,0,polygon,gray,0.909861,white
561303,000000561303.jpg,700854,445,fireplug,126.63,14.45,303.63,496.77,87196.09,0,polygon,gray,0.905974,white
161749,000000161749.jpg,701768,1122,trousers,359.28,0.24,218.8,186.79,26737.73,0,polygon,black,0.993608,black
161749,000000161749.jpg,701769,1021,stove,159.41,32.25,257.73,306.16,61930.49,0,polygon,orange,0.934412,white
561033,000000561033.jpg,701837,1050,table,0.0,133.14,500.0,241.86,45459.0,0,polygon,orange,0.996986,brown
364525,000000364525.jpg,701845,592,jeans,302.28,269.96,181.02,157.05,17633.81,0,polygon,black,0.914837,blue
422804,000000422804.jpg,701972,544,hat,37.05,65.19,445.24,235.88,57961.33,0,polygon,orange,0.954587,brown
281631,000000281631.jpg,702869,271,clock,203.2,134.4,233.69,174.91,32000.67,0,polygon,gray,0.912245,gray
310958,000000310958.jpg,703097,361,desk,0.81,282.64,638.75,197.36,89083.52,0,polygon,orange,0.928169,brown
13879,000000013879.jpg,703482,253,chopping board,1.53,222.53,450.42,294.39,27358.57,0,polygon,orange,0.951385,brown
507385,000000507385.jpg,703656,947,shirt,138.12,192.6,183.76,278.67,35708.98,0,polygon,orange,0.911733,yellow
55695,000000055695.jpg,703988,982,sofa,162.3,153.86,256.39,112.41,15488.34,0,polygon,red,0.954936,red
116882,000000116882.jpg,705179,1060,tank top,1.29,160.28,182.8,242.33,21241.64,0,polygon,black,0.98202,black
51525,000000051525.jpg,705263,253,chopping board,62.53,32.78,551.93,447.22,45114.59,0,polygon,orange,0.938509,brown
75257,000000075257.jpg,706185,150,bread,110.45,68.95,468.43,157.91,53582.82,0,polygon,orange,0.986357,white
75257,000000075257.jpg,706186,361,desk,0.0,0.0,640.0,480.0,161664.57,0,polygon,orange,0.998794,white
297730,000000297730.jpg,706646,860,quilt,2.13,176.16,416.61,302.27,72319.7,0,polygon,blue,0.997511,blue
138790,000000138790.jpg,706652,818,plate,216.51,342.65,158.49,157.35,13612.44,0,polygon,blue,0.916208,white
435573,000000435573.jpg,707404,378,dog,0.0,128.16,135.75,204.84,17236.12,0,polygon,black,0.981098,black
362140,000000362140.jpg,707772,595,jersey,165.63,244.39,301.05,181.6,22883.79,0,polygon,black,0.924429,black
333842,000000333842.jpg,707843,361,desk,0.33,224.26,639.14,202.47,37586.48,0,polygon,orange,0.971314,brown
415540,000000415540.jpg,708158,3,airplane,153.02,163.07,420.47,113.58,17854.7,0,polygon,black,0.942892,black
440532,000000440532.jpg,708160,225,cat,0.0,0.0,364.74,429.0,105273.71,0,polygon,black,0.950343,black
513771,000000513771.jpg,708546,1050,table,0.22,291.02,617.68,135.54,61514.18,0,polygon,orange,0.914997,brown
549711,000000549711.jpg,708731,706,mousepad,415.73,274.58,162.49,192.23,16704.45,0,polygon,red,0.982647,red
281281,000000281281.jpg,708737,261,cistern,162.14,147.3,197.15,124.03,20380.7,0,polygon,orange,0.997544,white
281281,000000281281.jpg,708739,961,sink,152.56,19.35,221.16,133.85,20529.13,0,polygon,orange,0.932502,white
57646,000000057646.jpg,708851,1042,sweater,1.34,262.11,498.01,135.2,38719.64,0,polygon,gray,0.940872,gray
199958,000000199958.jpg,709554,253,chopping board,80.86,218.41,556.77,206.65,54874.73,0,polygon,orange,0.987086,brown
30231,000000030231.jpg,709867,1043,sweatshirt,52.67,213.14,326.83,314.64,66690.31,0,polygon,red,0.950175,red
266461,000000266461.jpg,710223,569,horse,85.86,202.65,207.01,251.13,14750.39,0,polygon,yellow,0.933934,black
522062,000000522062.jpg,710659,392,dress,249.75,223.37,82.77,191.54,12037.61,0,polygon,black,0.94739,black
362318,000000362318.jpg,711013,36,suitcase,175.58,357.63,197.12,279.04,36537.62,0,polygon,blue,0.929209,blue
261271,000000261271.jpg,711147,181,cabinet,155.37,0.0,399.23,219.77,80132.65,0,polygon,orange,0.982911,white
457274,000000457274.jpg,711216,50,banner,0.0,109.88,427.0,235.6,78850.14,0,polygon,blue,0.929697,blue
145444,000000145444.jpg,711463,361,desk,0.39,287.29,430.82,72.24,14185.45,0,polygon,orange,0.961091,brown
461428,000000461428.jpg,711675,361,desk,0.0,264.5,640.0,161.5,64263.12,0,polygon,orange,0.9699,brown
377412,000000377412.jpg,712497,15,apron,38.36,152.57,206.88,326.99,19024.4,0,polygon,red,0.982341,red
188929,000000188929.jpg,713914,947,shirt,23.24,269.16,298.8,261.68,51602.12,0,polygon,black,0.981921,black
131884,000000131884.jpg,714230,68,bathtub,383.49,296.32,93.36,340.97,19903.63,0,polygon,orange,0.998295,white
131884,000000131884.jpg,714235,261,cistern,96.72,41.14,345.31,237.72,60857.93,0,polygon,orange,0.967159,white
414723,000000414723.jpg,714367,961,sink,114.31,353.73,245.06,164.42,20514.86,0,polygon,orange,0.935391,white
144163,000000144163.jpg,714395,361,desk,66.22,0.0,573.78,480.0,122588.05,0,polygon,black,0.970244,black
416047,000000416047.jpg,714436,982,sofa,106.61,192.98,384.58,212.11,42731.18,0,polygon,red,0.985091,red
219059,000000219059.jpg,714679,296,keyboard,32.02,458.97,394.98,132.66,38838.79,0,polygon,gray,0.944157,white
177809,000000177809.jpg,714994,1037,surfboard,161.87,22.69,143.4,609.27,76090.34,0,polygon,yellow,0.915112,brown
104262,000000104262.jpg,715302,860,quilt,0.51,1.64,542.24,342.13,68302.38,0,polygon,blue,0.993928,blue
192564,000000192564.jpg,715417,947,shirt,272.14,71.0,122.37,256.07,16179.16,0,polygon,blue,0.904998,blue
474642,000000474642.jpg,716786,592,jeans,0.0,377.17,97.88,262.83,15972.37,0,polygon,blue,0.939643,blue
157551,000000157551.jpg,716868,1097,toilet,7.7,358.44,305.29,221.81,44617.78,0,polygon,gray,0.937916,white
464456,000000464456.jpg,717308,169,bun,44.06,78.63,547.73,339.28,61687.52,0,polygon,orange,0.916709,brown
581882,000000581882.jpg,717365,961,sink,0.0,473.96,221.31,166.04,29728.44,0,polygon,gray,0.941903,white
364247,000000364247.jpg,717908,1037,surfboard,90.89,175.63,346.66,124.34,20955.57,0,polygon,blue,0.973988,blue
79338,000000079338.jpg,718123,350,curtain,46.46,0.47,166.69,105.42,10940.89,0,polygon,gray,0.973641,white
79338,000000079338.jpg,718124,982,sofa,188.17,0.0,311.83,252.49,40928.48,0,polygon,black,0.909902,black
450,000000000450.jpg,718160,1050,table,0.0,0.0,640.0,480.0,61630.3,0,polygon,gray,0.940573,white
64098,000000064098.jpg,718216,361,desk,146.53,218.25,352.83,156.11,19631.35,0,polygon,orange,0.990314,brown
180549,000000180549.jpg,718967,706,mousepad,282.02,346.22,357.98,128.0,25393.96,0,polygon,gray,0.930758,black
83102,000000083102.jpg,719573,961,sink,2.22,103.43,274.38,145.34,23597.38,0,polygon,gray,0.961089,white
370522,000000370522.jpg,719616,1077,tv,50.66,33.71,189.93,155.15,24416.52,0,polygon,yellow,0.902699,black
270696,000000270696.jpg,719659,350,curtain,215.25,78.53,148.55,217.77,15000.35,0,polygon,black,0.996598,black
191174,000000191174.jpg,719692,181,cabinet,70.22,404.09,192.53,235.91,31400.38,0,polygon,black,0.993067,black
103612,000000103612.jpg,720067,947,shirt,2.95,344.82,463.35,153.99,45445.62,0,polygon,gray,0.999978,gray
483381,000000483381.jpg,720562,392,dress,148.18,165.54,142.55,278.44,26620.54,0,polygon,white,0.924192,pink
548858,000000548858.jpg,721581,15,apron,110.36,158.69,150.13,267.18,17620.72,0,polygon,black,0.914745,black
195355,000000195355.jpg,721604,261,cistern,13.69,224.17,140.02,139.89,15735.66,0,polygon,white,0.950896,white
469405,000000469405.jpg,722256,982,sofa,63.24,0.0,576.76,480.0,109826.16,0,polygon,orange,0.902377,orange
531289,000000531289.jpg,722723,1050,table,0.0,0.0,476.0,640.0,129134.02,0,polygon,white,0.994796,white
452859,000000452859.jpg,722840,1043,sweatshirt,117.21,150.16,164.44,199.45,19850.87,0,polygon,red,0.959796,red
284639,000000284639.jpg,722847,181,cabinet,316.94,217.16,183.06,157.84,27033.14,0,polygon,orange,0.961574,brown
145460,000000145460.jpg,722890,1117,tray,137.44,0.0,501.67,477.88,68115.99,0,polygon,blue,0.961123,blue
339310,000000339310.jpg,723335,277,coat,146.07,138.68,121.72,252.72,20652.84,0,polygon,gray,0.973657,gray
460575,000000460575.jpg,723553,1052,tablecloth,0.0,357.33,592.3,121.67,22900.73,0,polygon,gray,0.909186,white
377234,000000377234.jpg,724594,1050,table,0.0,399.68,478.77,238.28,45299.27,0,polygon,orange,0.975403,brown
553487,000000553487.jpg,725230,1050,table,0.3,202.22,639.58,277.66,40955.42,0,polygon,orange,0.909851,brown
144641,000000144641.jpg,726360,143,box,0.0,72.62,612.0,539.38,43000.04,0,polygon,orange,0.995164,brown
394100,000000394100.jpg,726518,68,bathtub,101.35,388.88,234.1,192.1,31891.1,0,polygon,orange,0.99721,white
394100,000000394100.jpg,726523,1097,toilet,219.91,434.24,200.12,205.76,17409.17,0,polygon,orange,0.977886,white
246275,000000246275.jpg,726560,1050,table,0.03,215.18,425.64,424.66,61468.71,0,polygon,orange,0.995714,brown
244424,000000244424.jpg,726769,392,dress,148.19,226.35,89.13,252.51,15907.79,0,polygon,gray,0.987611,white
203400,000000203400.jpg,726770,589,jacket,1.73,303.72,406.87,335.39,93025.74,0,polygon,black,0.992155,black
567530,000000567530.jpg,726776,1097,toilet,96.89,360.21,160.6,277.1,34785.67,0,polygon,gray,0.953413,white
295169,000000295169.jpg,727152,225,cat,11.01,99.65,376.16,228.75,34435.35,0,polygon,orange,0.97648,orange
157961,000000157961.jpg,727307,181,cabinet,332.38,125.47,247.56,232.96,39085.3,0,polygon,black,0.952855,black
48199,000000048199.jpg,727418,961,sink,340.38,331.49,139.33,286.85,24523.16,0,polygon,gray,0.985613,white
261630,000000261630.jpg,727526,951,shorts,112.78,409.29,204.0,129.85,16285.3,0,polygon,orange,0.927795,brown
